GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,PTS_home,PTS_away
22100610,1610612752,1610612759,111.0,96.0
22100711,1610612745,1610612755,91.0,111.0
22100486,1610612757,1610612751,114.0,108.0
22100611,1610612758,1610612739,108.0,109.0
22100602,1610612751,1610612759,121.0,119.0
22100597,1610612746,1610612737,106.0,93.0
22100598,1610612753,1610612764,100.0,102.0
22100599,1610612761,1610612740,105.0,101.0
22100600,1610612745,1610612750,123.0,141.0
22100601,1610612760,1610612743,95.0,99.0
22100603,1610612742,1610612741,113.0,99.0
22100604,1610612744,1610612739,96.0,82.0
22100605,1610612757,1610612758,103.0,88.0
22100606,1610612747,1610612763,119.0,127.0
22100591,1610612746,1610612763,108.0,123.0
22100592,1610612766,1610612749,114.0,106.0
22100593,1610612765,1610612753,97.0,92.0
22100594,1610612754,1610612762,125.0,113.0
22100595,1610612738,1610612752,99.0,75.0
22100596,1610612756,1610612748,100.0,123.0
22100582,1610612755,1610612759,119.0,100.0
22100583,1610612751,1610612749,109.0,121.0
22100584,1610612761,1610612762,122.0,108.0
22100585,1610612741,1610612764,130.0,122.0
22100586,1610612745,1610612742,106.0,130.0
22100587,1610612760,1610612750,105.0,135.0
22100588,1610612743,1610612758,121.0,111.0
22100589,1610612747,1610612737,134.0,118.0
22100590,1610612757,1610612739,101.0,114.0
22100578,1610612752,1610612738,108.0,105.0
22100579,1610612763,1610612765,118.0,88.0
22100580,1610612740,1610612744,101.0,96.0
22100581,1610612756,1610612746,106.0,89.0
22100567,1610612766,1610612765,140.0,111.0
22100568,1610612753,1610612755,106.0,116.0
22100569,1610612764,1610612745,111.0,114.0
22100570,1610612738,1610612759,97.0,99.0
22100571,1610612754,1610612751,121.0,129.0
22100572,1610612742,1610612744,99.0,82.0
22100573,1610612749,1610612761,111.0,117.0
22100574,1610612750,1610612760,98.0,90.0
22100575,1610612743,1610612762,109.0,115.0
22100576,1610612757,1610612748,109.0,115.0
22100577,1610612758,1610612737,102.0,108.0
22100562,1610612739,1610612763,106.0,110.0
22100563,1610612761,1610612759,129.0,104.0
22100564,1610612752,1610612754,104.0,94.0
22100565,1610612740,1610612756,110.0,123.0
22100566,1610612747,1610612758,122.0,114.0
22100552,1610612755,1610612745,133.0,113.0
22100553,1610612764,1610612766,124.0,121.0
22100554,1610612751,1610612763,104.0,118.0
22100555,1610612741,1610612753,102.0,98.0
22100556,1610612749,1610612765,106.0,115.0
22100557,1610612740,1610612762,104.0,115.0
22100558,1610612742,1610612743,103.0,89.0
22100559,1610612744,1610612748,115.0,108.0
22100560,1610612757,1610612737,136.0,131.0
22100561,1610612746,1610612750,104.0,122.0
22100545,1610612761,1610612752,120.0,105.0
22100546,1610612738,1610612753,116.0,111.0
22100547,1610612739,1610612754,108.0,104.0
22100548,1610612758,1610612748,115.0,113.0
22100549,1610612766,1610612756,99.0,133.0
22100550,1610612760,1610612742,86.0,95.0
22100551,1610612747,1610612750,108.0,103.0
22100539,1610612749,1610612740,136.0,113.0
22100540,1610612765,1610612759,117.0,116.0
22100541,1610612764,1610612741,119.0,120.0
22100542,1610612751,1610612746,116.0,120.0
22100543,1610612745,1610612743,111.0,124.0
22100544,1610612762,1610612744,116.0,123.0
